114310699;41.1492;-8.580861;-0.1497643;0.7181891
114310701;41.149;-8.581096;-0.1497684;0.7181855
114310703;41.14866;-8.581356;-0.1497729;0.7181796
114310704;41.14837;-8.581475;-0.149775;0.7181746
114310705;41.14802;-8.581508;-0.1497756;0.7181684
114310707;41.14771;-8.581404;-0.1497737;0.718163
114310708;41.14743;-8.581252;-0.1497711;0.7181581
114310709;41.14714;-8.581018;-0.149767;0.7181531
114310710;41.14679;-8.580589;-0.1497595;0.718147
114310712;41.14642;-8.579926;-0.149748;0.7181404
114310713;41.1462;-8.579545;-0.1497413;0.7181366
114310714;41.14606;-8.579432;-0.1497393;0.7181342
114310757;41.14779;-8.581488;-0.1497752;0.7181643
114310758;41.14757;-8.581447;-0.1497745;0.7181606
114310759;41.14653;-8.581284;-0.1497716;0.7181423
114310760;41.14585;-8.581266;-0.1497713;0.7181306
114310831;41.15094;-8.579451;-0.1497397;0.7182194
114310832;41.15073;-8.579356;-0.149738;0.7182156
114310833;41.15051;-8.579331;-0.1497376;0.7182119
114310834;41.15041;-8.579336;-0.1497377;0.7182102
114310835;41.15009;-8.579463;-0.1497399;0.7182046
114310836;41.14994;-8.579588;-0.1497421;0.7182019
114310837;41.14979;-8.57975;-0.1497449;0.7181993
114310838;41.14969;-8.579935;-0.1497481;0.7181975
114310839;41.14936;-8.580629;-0.1497602;0.7181918
114310860;41.15162;-8.575822;-0.1496763;0.7182313
114310862;41.15147;-8.576196;-0.1496828;0.7182287
114310863;41.1514;-8.576675;-0.1496912;0.7182274
114310864;41.15136;-8.578399;-0.1497213;0.7182268
114310865;41.1514;-8.578834;-0.1497289;0.7182274
114310866;41.15152;-8.57927;-0.1497365;0.7182296
114310867;41.15171;-8.579607;-0.1497424;0.7182329
114311354;41.15004;-8.578805;-0.1497284;0.7182037
114311902;41.151;-8.578484;-0.1497228;0.7182205
114311903;41.15087;-8.578599;-0.1497248;0.7182181
114311904;41.15069;-8.578681;-0.1497262;0.718215
114311905;41.15046;-8.578728;-0.149727;0.7182109
114311906;41.15015;-8.578703;-0.1497266;0.7182056
114311907;41.15004;-8.578698;-0.1497265;0.7182037
114312388;41.15112;-8.578318;-0.1497199;0.7182225
114312389;41.1512;-8.578112;-0.1497163;0.718224
114312390;41.15123;-8.577989;-0.1497141;0.7182245
114313413;41.15121;-8.5777;-0.1497091;0.718224
114313414;41.15112;-8.577502;-0.1497056;0.7182226
114313415;41.15098;-8.577377;-0.1497035;0.7182201
114313416;41.15085;-8.577333;-0.1497027;0.7182178
114313417;41.15072;-8.577349;-0.149703;0.7182156
114313418;41.15059;-8.577417;-0.1497042;0.7182133
114313419;41.15045;-8.577562;-0.1497067;0.7182108
114313420;41.15031;-8.577785;-0.1497106;0.7182083
114313421;41.15017;-8.578042;-0.1497151;0.7182059
114314002;41.15208;-8.574704;-0.1496568;0.7182394
114315555;41.14629;-8.579474;-0.1497401;0.7181382
114315556;41.14639;-8.579662;-0.1497434;0.7181399
114315558;41.14687;-8.580546;-0.1497588;0.7181484
114315560;41.1472;-8.58095;-0.1497658;0.7181541
114315562;41.14747;-8.581161;-0.1497695;0.7181589
114315563;41.14759;-8.581233;-0.1497708;0.7181609
114315564;41.14802;-8.581367;-0.1497731;0.7181684
114315567;41.14833;-8.58134;-0.1497726;0.7181739
114315568;41.14864;-8.581211;-0.1497704;0.7181793
114315571;41.14892;-8.581002;-0.1497667;0.7181841
114315573;41.14912;-8.580766;-0.1497626;0.7181876
114315577;41.14935;-8.580338;-0.1497552;0.7181917
114315578;41.1495;-8.579834;-0.1497464;0.7181943
114315580;41.14983;-8.578505;-0.1497231;0.7182
114315581;41.15004;-8.577919;-0.1497129;0.7182037
114315584;41.15033;-8.577367;-0.1497033;0.7182087
114315586;41.15118;-8.575933;-0.1496783;0.7182236
114315588;41.15177;-8.575237;-0.1496661;0.7182338
114315591;41.15194;-8.574989;-0.1496618;0.7182369
114315929;41.14923;-8.579083;-0.1497333;0.7181897
114316539;41.14924;-8.579184;-0.149735;0.7181898
114316540;41.14883;-8.579399;-0.1497388;0.7181826
114316541;41.14862;-8.579613;-0.1497425;0.7181789
114316543;41.14851;-8.579805;-0.1497459;0.718177
114316544;41.14845;-8.580009;-0.1497494;0.7181759
114316545;41.14845;-8.580263;-0.1497538;0.7181758
114316547;41.14849;-8.580418;-0.1497565;0.7181767
114316548;41.14858;-8.580551;-0.1497589;0.7181782
114316550;41.14891;-8.580702;-0.1497615;0.718184
114316551;41.14907;-8.580638;-0.1497604;0.7181867
114316552;41.1492;-8.580476;-0.1497575;0.7181891
114316553;41.14932;-8.580235;-0.1497533;0.7181911
114317400;41.14796;-8.581281;-0.1497716;0.7181675
114317402;41.14809;-8.581258;-0.1497712;0.7181696
114317404;41.14824;-8.581176;-0.1497698;0.7181723
114317405;41.14835;-8.581013;-0.1497669;0.7181743
114317406;41.1484;-8.580831;-0.1497637;0.7181751
114317408;41.1484;-8.580664;-0.1497608;0.718175
114317409;41.14835;-8.580502;-0.149758;0.7181741
114317410;41.14826;-8.580365;-0.1497556;0.7181726
114317411;41.14816;-8.58029;-0.1497543;0.7181708
114317412;41.14803;-8.580259;-0.1497538;0.7181687
114317413;41.14791;-8.580279;-0.1497541;0.7181665
114317414;41.14776;-8.580347;-0.1497553;0.7181638
114318628;41.14696;-8.580175;-0.1497523;0.7181499
114318630;41.14676;-8.58009;-0.1497508;0.7181464
114318632;41.14655;-8.57985;-0.1497466;0.7181427
114319479;41.14713;-8.580165;-0.1497521;0.7181528
114319481;41.14726;-8.580109;-0.1497511;0.7181552
114319485;41.1485;-8.57919;-0.1497351;0.7181768
114320429;41.14626;-8.57915;-0.1497344;0.7181376
114320432;41.14624;-8.579272;-0.1497366;0.7181373
114320434;41.14621;-8.579334;-0.1497376;0.7181368
114320438;41.14617;-8.579384;-0.1497385;0.7181361
114320441;41.14599;-8.579424;-0.1497392;0.718133
114320445;41.14588;-8.579326;-0.1497375;0.7181311
114320449;41.14585;-8.579247;-0.1497361;0.7181306
114320452;41.14584;-8.579158;-0.1497346;0.7181304
114320453;41.14592;-8.578928;-0.1497305;0.7181318
114320455;41.14598;-8.578889;-0.1497299;0.7181329
114320458;41.14605;-8.578876;-0.1497296;0.7181341
114320460;41.14611;-8.578889;-0.1497299;0.7181351
114320463;41.14616;-8.578924;-0.1497305;0.718136
114320465;41.14624;-8.579047;-0.1497326;0.7181374
114322158;41.14722;-8.579845;-0.1497466;0.7181544
114322159;41.14707;-8.579898;-0.1497475;0.7181519
114322160;41.14691;-8.579881;-0.1497472;0.718149
114322161;41.14675;-8.579776;-0.1497453;0.7181462
114322163;41.1464;-8.579368;-0.1497382;0.7181401
114323943;41.14612;-8.577855;-0.1497118;0.7181352
114323944;41.14622;-8.578094;-0.149716;0.718137
114323946;41.1463;-8.578356;-0.1497205;0.7181385
114323947;41.14631;-8.578549;-0.1497239;0.7181386
114323948;41.14629;-8.578695;-0.1497265;0.7181382
114324783;41.14542;-8.579735;-0.1497446;0.7181231
114324784;41.14568;-8.579594;-0.1497422;0.7181275
122549700;41.14426;-8.623574;-0.1505098;0.7181029
124379427;41.13639;-8.579649;-0.1497431;0.7179655
124379428;41.13671;-8.579588;-0.1497421;0.717971
126646458;41.14935;-8.600466;-0.1501064;0.7181916
126647239;41.15053;-8.600469;-0.1501065;0.7182122
126647309;41.1505;-8.600242;-0.1501025;0.7182117
128679581;41.14604;-8.620148;-0.15045;0.7181339
128680158;41.14637;-8.617693;-0.1504071;0.7181396
129533454;41.15207;-8.608223;-0.1502418;0.7182392
129544876;41.14588;-8.613521;-0.1503343;0.7181311
129545993;41.15148;-8.609498;-0.1502641;0.7182288
129545994;41.15157;-8.609549;-0.150265;0.7182304
129548927;41.15725;-8.60997;-0.1502723;0.7183295
129548929;41.15873;-8.609937;-0.1502717;0.7183554
129548930;41.16044;-8.609951;-0.150272;0.7183852
129549662;41.15663;-8.611876;-0.1503056;0.7183186
129550139;41.15516;-8.607632;-0.1502315;0.718293
129550744;41.15412;-8.607736;-0.1502333;0.7182749
129550745;41.15452;-8.607695;-0.1502326;0.7182819
129550851;41.15358;-8.60792;-0.1502365;0.7182655
129552044;41.15544;-8.607651;-0.1502319;0.7182979
129552512;41.15517;-8.605973;-0.1502026;0.7182932
129553665;41.14832;-8.606329;-0.1502088;0.7181736
129553667;41.14703;-8.606807;-0.1502171;0.7181511
129553875;41.14764;-8.603931;-0.1501669;0.7181618
129554083;41.14653;-8.603822;-0.150165;0.7181425
129554561;41.14729;-8.602621;-0.1501441;0.7181557
129555296;41.14869;-8.600589;-0.1501086;0.7181801
129555503;41.14841;-8.600743;-0.1501113;0.7181752
129557542;41.14548;-8.615565;-0.15037;0.718124
129557601;41.14603;-8.613873;-0.1503404;0.7181337
129558556;41.14495;-8.617328;-0.1504007;0.7181149
129558976;41.14278;-8.615279;-0.150365;0.718077
129559333;41.14519;-8.610891;-0.1502884;0.718119
129559334;41.14274;-8.614152;-0.1503453;0.7180762
129953504;41.15653;-8.620773;-0.1504609;0.718317
129953505;41.15629;-8.619326;-0.1504356;0.7183127
137831873;41.14849;-8.619493;-0.1504385;0.7181767
137831876;41.14861;-8.619337;-0.1504358;0.7181786
137831881;41.1485;-8.618353;-0.1504186;0.7181768
137831884;41.14847;-8.618287;-0.1504175;0.7181762
137831888;41.14801;-8.618095;-0.1504141;0.7181683
137831894;41.14726;-8.617018;-0.1503953;0.7181552
137831895;41.14717;-8.6163;-0.1503828;0.7181535
137831896;41.14718;-8.616215;-0.1503813;0.7181538
137868887;41.14466;-8.611577;-0.1503004;0.7181098
137873037;41.1449;-8.611736;-0.1503032;0.718114
137881583;41.14298;-8.602023;-0.1501336;0.7180805
137882131;41.14403;-8.604932;-0.1501844;0.7180988
137884299;41.1455;-8.603261;-0.1501552;0.7181244
137888646;41.14334;-8.605261;-0.1501901;0.7180868
137896681;41.14566;-8.60525;-0.15019;0.7181273
137896691;41.14581;-8.60034;-0.1501043;0.7181299
137896693;41.14588;-8.599158;-0.1500836;0.7181311
137896694;41.14592;-8.598228;-0.1500674;0.7181318
137896696;41.14597;-8.597361;-0.1500522;0.7181326
137901873;41.14642;-8.601911;-0.1501317;0.7181405
137901874;41.14684;-8.601942;-0.1501322;0.7181478
137903870;41.14638;-8.604301;-0.1501734;0.7181398
137903872;41.1463;-8.604342;-0.1501741;0.7181383
137903874;41.14625;-8.604333;-0.1501739;0.7181375
137903876;41.1452;-8.605919;-0.1502016;0.7181193
137903879;41.14482;-8.606874;-0.1502183;0.7181125
137955522;41.14605;-8.603377;-0.1501573;0.7181341
137959671;41.14723;-8.601551;-0.1501254;0.7181546
137961403;41.14771;-8.60015;-0.1501009;0.718163
137964116;41.14837;-8.598404;-0.1500705;0.7181745
137967018;41.14951;-8.59935;-0.150087;0.7181945
137970173;41.15241;-8.596863;-0.1500436;0.7182451
137982073;41.15557;-8.62089;-0.1504629;0.7183002
137982795;41.15524;-8.619068;-0.1504311;0.7182944
137992808;41.15735;-8.609162;-0.1502582;0.7183312
137996370;41.15491;-8.604693;-0.1501802;0.7182887
138194473;41.15545;-8.595164;-0.1500139;0.7182981
138218138;41.14559;-8.62389;-0.1505153;0.7181261
138220017;41.1462;-8.6141;-0.1503444;0.7181366
138220019;41.14659;-8.614741;-0.1503556;0.7181435
138220134;41.14764;-8.613749;-0.1503383;0.7181618
138222054;41.14531;-8.613358;-0.1503315;0.7181211
138222057;41.14578;-8.613555;-0.1503349;0.7181294
138223440;41.14524;-8.613586;-0.1503354;0.7181199
138230330;41.14431;-8.609055;-0.1502564;0.7181037
138230332;41.14389;-8.610087;-0.1502744;0.7180964
138230334;41.14354;-8.610365;-0.1502792;0.7180902
138230335;41.14353;-8.610415;-0.1502801;0.7180901
138231423;41.14289;-8.605482;-0.150194;0.7180789
138231424;41.14251;-8.605865;-0.1502007;0.7180723
138231425;41.14233;-8.606449;-0.1502109;0.7180692
138231426;41.14233;-8.606713;-0.1502155;0.7180691
138231427;41.14244;-8.607239;-0.1502247;0.718071
138231433;41.1432;-8.608809;-0.1502521;0.7180842
138233064;41.14488;-8.608132;-0.1502403;0.7181136
138233991;41.1433;-8.608019;-0.1502383;0.7180861
138234001;41.14268;-8.603102;-0.1501524;0.7180752
138234198;41.143;-8.608212;-0.1502416;0.7180808
138234852;41.14739;-8.608653;-0.1502493;0.7181575
138235495;41.14754;-8.609353;-0.1502616;0.7181601
138238298;41.14795;-8.599035;-0.1500815;0.7181671
138238299;41.14735;-8.599815;-0.1500951;0.7181568
138238303;41.14695;-8.600514;-0.1501073;0.7181497
138239471;41.14477;-8.600562;-0.1501081;0.7181118
138239684;41.14466;-8.598619;-0.1500742;0.7181098
138240032;41.14375;-8.597454;-0.1500539;0.7180939
138240033;41.14498;-8.597888;-0.1500615;0.7181153
138240035;41.14706;-8.59873;-0.1500762;0.7181517
138241052;41.1416;-8.595952;-0.1500277;0.7180564
138241053;41.14401;-8.599498;-0.1500895;0.7180984
138241614;41.14337;-8.59656;-0.1500383;0.7180873
138241615;41.14529;-8.597149;-0.1500486;0.7181208
138241616;41.14671;-8.597607;-0.1500565;0.7181455
138242341;41.1432;-8.596745;-0.1500415;0.7180842
138242342;41.14301;-8.596444;-0.1500363;0.7180809
138242844;41.14572;-8.596169;-0.1500314;0.7181283
138242846;41.14441;-8.599202;-0.1500844;0.7181055
138243251;41.14606;-8.595135;-0.1500134;0.7181342
138243957;41.14628;-8.596213;-0.1500322;0.718138
138244094;41.14602;-8.596227;-0.1500325;0.7181335
138244793;41.14661;-8.596071;-0.1500297;0.7181438
138244795;41.14805;-8.597887;-0.1500614;0.718169
138246606;41.15081;-8.594194;-0.149997;0.7182171
138246607;41.14975;-8.596205;-0.1500321;0.7181985
138246838;41.14914;-8.593608;-0.1499868;0.718188
138246839;41.1488;-8.595695;-0.1500232;0.718182
138246940;41.14826;-8.598059;-0.1500644;0.7181726
138248032;41.14648;-8.592738;-0.1499716;0.7181416
138251412;41.15092;-8.595765;-0.1500244;0.7182191
138251413;41.15133;-8.596629;-0.1500395;0.7182261
138251514;41.15027;-8.595215;-0.1500148;0.7182077
138252202;41.15692;-8.600118;-0.1501004;0.7183238
138252374;41.15682;-8.599058;-0.1500819;0.718322
276932494;41.14579;-8.578997;-0.1497317;0.7181296
276932539;41.14582;-8.578774;-0.1497279;0.7181301
276932693;41.14496;-8.577985;-0.1497141;0.7181151
276932740;41.14477;-8.577924;-0.149713;0.7181118
280197437;41.1568;-8.609246;-0.1502597;0.7183217
285910556;41.14184;-8.61449;-0.1503512;0.7180606
285939317;41.14772;-8.620051;-0.1504483;0.7181631
285939347;41.14788;-8.619653;-0.1504413;0.7181659
285944429;41.14719;-8.615245;-0.1503644;0.718154
285944799;41.14807;-8.618356;-0.1504187;0.7181693
285945202;41.14827;-8.615893;-0.1503757;0.7181728
285945203;41.14743;-8.620568;-0.1504573;0.7181581
286968481;41.14825;-8.609438;-0.150263;0.7181724
286968787;41.14778;-8.608421;-0.1502453;0.7181643
286968789;41.14811;-8.609301;-0.1502606;0.71817
286969224;41.14929;-8.611199;-0.1502938;0.7181906
286969308;41.14537;-8.61459;-0.150353;0.7181221
286969310;41.14565;-8.613503;-0.150334;0.718127
286969387;41.14486;-8.613845;-0.15034;0.7181133
286969389;41.14392;-8.615019;-0.1503605;0.7180969
286969390;41.14361;-8.615189;-0.1503634;0.7180914
286969391;41.14332;-8.615434;-0.1503677;0.7180864
286969392;41.14324;-8.615486;-0.1503686;0.7180851
286969393;41.14311;-8.615649;-0.1503714;0.7180828
286969394;41.14297;-8.615945;-0.1503766;0.7180803
286969395;41.14293;-8.616122;-0.1503797;0.7180796
286969396;41.14292;-8.616286;-0.1503826;0.7180794
286969397;41.14293;-8.616579;-0.1503877;0.7180795
286969398;41.14297;-8.616913;-0.1503935;0.7180803
286969399;41.14308;-8.61717;-0.150398;0.7180822
286969400;41.14311;-8.617342;-0.150401;0.7180827
286969778;41.14059;-8.61371;-0.1503376;0.7180389
286969779;41.14052;-8.614085;-0.1503441;0.7180375
286969782;41.14023;-8.615095;-0.1503618;0.7180324
286969783;41.14022;-8.615182;-0.1503633;0.7180323
286969784;41.14022;-8.615273;-0.1503649;0.7180324
286969785;41.14028;-8.615623;-0.150371;0.7180334
286969786;41.14037;-8.615805;-0.1503742;0.718035
286969787;41.14042;-8.616067;-0.1503787;0.7180358
286969936;41.14251;-8.615276;-0.1503649;0.7180723
286969938;41.14242;-8.61565;-0.1503715;0.7180706
286969939;41.14236;-8.615832;-0.1503746;0.7180696
286969940;41.14215;-8.616264;-0.1503822;0.718066
286969943;41.14092;-8.617435;-0.1504026;0.7180445
286969970;41.14167;-8.616755;-0.1503907;0.7180576
286970022;41.14072;-8.615488;-0.1503686;0.7180411
286970024;41.14073;-8.616302;-0.1503828;0.7180412
286970025;41.1408;-8.616524;-0.1503867;0.7180424
286970027;41.14129;-8.617109;-0.1503969;0.718051
297369050;41.14712;-8.589162;-0.1499092;0.7181527
297369052;41.14678;-8.590978;-0.1499408;0.7181467
297369218;41.1448;-8.581991;-0.149784;0.7181122
297369233;41.14724;-8.586973;-0.149871;0.7181548
297369285;41.14648;-8.584487;-0.1498276;0.7181415
297369444;41.1488;-8.585992;-0.1498538;0.7181821
297369446;41.15094;-8.594224;-0.1499975;0.7182194
