12543986;4486699905;1548071520;
12543986;1548071520;5342838430;
12543986;5342838430;1103952820;
12543986;1103952820;5342838431;
12543986;5342838431;1548071613;
12543986;1548071613;1103952887;
12543986;1103952887;1103952856;
12543986;1103952856;5342838432;
12543986;5342838432;1548073656;
12543986;1548073656;4486699906;
12543986;4486699906;1103952920;
12543986;1103952920;1548073774;
12544276;114320452;276932494;
12544276;276932494;5264331049;
12544276;5264331049;1548064593;
12544276;1548064593;276932693;
12544276;276932693;5264331050;
12544276;5264331050;4892851850;
12544276;4892851850;5264331051;
12544276;5264331051;276932740;
12544650;2206349297;476018885;
12544650;476018885;2205918506;
12544650;2205918506;2205918283;
12544650;2205918283;112686789;
13278020;111479507;111479508;
13278020;111479508;111479509;
13278020;111479509;111479510;
13278020;111479510;3392710660;
13278020;3392710660;286970022;
13278020;286970022;4529131610;
13278020;4529131610;2262128243;
13278020;2262128243;3387597048;
13278020;3387597048;2207402779;
13278020;2207402779;3387597051;
13278020;3387597051;2207418932;
13278159;111481288;4527005386;
13278159;4527005386;3392710689;
13278159;3392710689;476010141;
13278159;476010141;2206349297;
13530808;3693344965;3693344666;
13530808;3693344666;3693344488;
13530808;3693344488;3693344689;
13530808;3693344689;3693344964;
13530808;3693344964;3693345092;
13530808;3693345092;3693345103;
13530808;3693345103;3693344875;
13801323;1684865542;2511003051;
13801323;2511003051;1684865541;
13801868;1684865541;2250794621;
13801868;2250794621;2641682868;
13802005;128679581;3391598596;
13802005;3391598596;2641682879;
13836129;452682265;2904508475;
13836129;2904508475;2904508476;
13836129;2904508476;2904508477;
13836129;2904508477;3130312330;
13836129;3130312330;25632376;
14326464;129557542;2214758555;
14326464;2214758555;2247054929;
14326464;2247054929;2681412872;
14326464;2681412872;3130311624;
14326464;3130311624;2086439968;
14326464;2086439968;2086439969;
14326464;2086439969;2086440304;
14326464;2086440304;4529953563;
14326464;4529953563;129557601;
14326464;129557601;2213587968;
14326464;2213587968;2213587966;
14326464;2213587966;1684844050;
14326464;1684844050;129544876;
14326487;2247054934;2681412874;
14326487;2681412874;2247054935;
14326487;2247054935;3130311625;
14326487;3130311625;4327756510;
14326493;128680158;2247390934;
14326493;2247390934;129558556;
14326493;129558556;2247390923;
14326493;2247390923;2247390925;
14326493;2247390925;1788784977;
14326493;1788784977;2247390939;
14326493;2247390939;1788784981;
14326493;1788784981;314549177;
14326493;314549177;2213447626;
14326493;2213447626;2214522449;
14326558;129544876;3130312344;
14326558;3130312344;2214758559;
14326558;2214758559;2209225419;
14326558;2209225419;3457211715;
14326558;3457211715;25620960;
14326558;25620960;2209225447;
14326558;2209225447;3130312335;
14326558;3130312335;2245520913;
14326558;2245520913;3554720424;
14326572;25632376;2904549010;
14326572;2904549010;2896384685;
14326572;2896384685;958308578;
14326572;958308578;2904532298;
14326572;2904532298;1676280585;
14326572;1676280585;2896384667;
14326572;2896384667;2893310955;
14326733;137831888;2413940881;
14326733;2413940881;2413446290;
14326733;2413446290;2413446263;
14326733;2413446263;137831884;
14326733;137831884;137831881;
14326733;137831881;2413950281;
14326733;2413950281;1693766989;
14326733;1693766989;1693766970;
14326733;1693766970;137831876;
14326733;137831876;1693766987;
14326733;1693766987;137831873;
14326733;137831873;2414401910;
14326733;2414401910;1684844451;
14326733;1684844451;1386063691;
14327260;2218529687;2222190625;
14327260;2222190625;4608623070;
14327260;4608623070;4751755897;
14327260;4751755897;137884299;
14327274;137881583;2218529679;
14327274;2218529679;2218529690;
14327318;137882131;2222190811;
14327318;2222190811;4612504733;
14327318;4612504733;1594804691;
14327318;1594804691;2218529670;
14327351;137882131;4621647257;
14327351;4621647257;4621715682;
14327351;4621715682;2208476303;
14327351;2208476303;4751755898;
14327351;4751755898;4751755899;
14327351;4751755899;2208891172;
14327351;2208891172;2208891134;
14327438;137896681;2307191876;
14327438;2307191876;2222393786;
14327505;2222393786;2307175467;
14327505;2307175467;137884299;
14327505;137884299;3387597817;
14327505;3387597817;2307219736;
14327505;2307219736;2307219747;
14327522;2307219720;4529953519;
14327522;4529953519;137901873;
14327522;137901873;137901874;
14327522;137901874;5291885235;
14327522;5291885235;2308839816;
14327522;2308839816;2308839857;
14327522;2308839857;3387931894;
14327522;3387931894;1788785403;
14327522;1788785403;4452315915;
14327522;4452315915;4452315909;
14327522;4452315909;5279422238;
14327522;5279422238;25632432;
14327545;2308862117;4529953530;
14327545;4529953530;129554083;
14327867;129554083;668955253;
14327868;137903872;2307244299;
14327868;2307244299;4529953524;
14327868;4529953524;2925345692;
14327868;2925345692;137896681;
14327876;137896681;2925430330;
14327876;2925430330;2925430342;
14327876;2925430342;137903876;
14327876;137903876;2925398536;
14327876;2925398536;137903879;
14327876;137903879;2208891134;
14328357;137959671;4452315908;
14328357;4452315908;137961403;
14328357;137961403;4488753687;
14328357;4488753687;4720971839;
14328357;4720971839;1788785575;
14328357;1788785575;1788785577;
14328357;1788785577;3950967578;
14328357;3950967578;4591119711;
14328357;4591119711;3950967581;
14328446;129555296;4452315911;
14328446;4452315911;4720971830;
14328446;4720971830;25632438;
14328446;25632438;25632432;
14328446;25632432;4356494325;
14328446;4356494325;25632433;
14328446;25632433;3688730541;
14328446;3688730541;25632412;
14328446;25632412;3688730540;
14328446;3688730540;2926953947;
14328446;2926953947;2926953948;
14328446;2926953948;2978059160;
14328446;2978059160;2978059161;
14328446;2978059161;2829209747;
14328446;2829209747;4356494324;
14328446;4356494324;25632409;
14328446;25632409;4529952477;
14328446;4529952477;3695911150;
14328446;3695911150;1278184335;
14328611;1788785599;5291885226;
14328611;5291885226;4488753668;
14328611;4488753668;5291885227;
14328611;5291885227;4488753670;
14328611;4488753670;137964116;
14333465;138220017;3392711326;
14333465;3392711326;2246222543;
14333465;2246222543;2246222537;
14333465;2246222537;2246222534;
14333465;2246222534;2246222541;
14333465;2246222541;2246222517;
14333465;2246222517;2246222523;
14333465;2246222523;2246222545;
14333465;2246222545;138220134;
14333474;138220019;3392711327;
14333474;3392711327;2246222552;
14333474;2246222552;2246222551;
14333474;2246222551;2246222547;
14333474;2246222547;2246222549;
14333500;138222054;286969310;
14333500;286969310;138222057;
14333500;138222057;2214758550;
14333500;2214758550;2681412869;
14333500;2681412869;3387597830;
14333500;3387597830;129544876;
14333733;138230335;138230334;
14333733;138230334;2927035119;
14333733;2927035119;2927035117;
14333733;2927035117;2927035126;
14333733;2927035126;138230332;
14333733;138230332;2204210205;
14333733;2204210205;3387597081;
14333733;3387597081;2076734382;
14333733;2076734382;2204179799;
14333888;1278184346;3392939461;
14333888;3392939461;2937936475;
14333888;2937936475;2204100028;
14333888;2204100028;2204099885;
14333888;2204099885;3392939454;
14333888;3392939454;3392939453;
14333888;3392939453;5476716952;
14333888;5476716952;2934456326;
14333888;2934456326;4097873948;
14333888;4097873948;3993126224;
14333954;137955522;2307214692;
14333954;2307214692;2927287349;
14333954;2927287349;2202026086;
14333954;2202026086;4529953513;
14333954;4529953513;137901873;
14333954;137901873;4529953516;
14333954;4529953516;4488753666;
14333954;4488753666;1788785269;
14333954;1788785269;138238303;
14333954;138238303;4488753667;
14333954;4488753667;138238299;
14333954;138238299;4720971840;
14333954;4720971840;138238298;
14333954;138238298;5279421915;
14333954;5279421915;1788785577;
14333980;137896691;4751755892;
14333980;4751755892;4751755894;
14333980;4751755894;4751755893;
14333980;4751755893;138238303;
14333991;137896693;138239684;
14334003;138240032;5268381134;
14334003;5268381134;4685615439;
14334003;4685615439;138240033;
14334037;2301107045;3385332347;
14334037;3385332347;3385332346;
14334037;3385332346;138239471;
14334037;138239471;2202026023;
14334037;2202026023;1594804752;
14334037;1594804752;138241053;
14334037;138241053;3385332337;
14334037;3385332337;3385332333;
14334037;3385332333;3385332330;
14334037;3385332330;1594804665;
14334037;1594804665;3385332319;
14334037;3385332319;2281079431;
14334037;2281079431;2281082829;
14334037;2281082829;3385332312;
14334037;3385332312;1548165946;
14334057;2107975862;2107975883;
14334086;138239684;138240032;
14334141;138238299;1788785407;
14334141;1788785407;4591119714;
14334141;4591119714;138240035;
14334141;138240035;4591119715;
14334141;4591119715;138241616;
14334141;138241616;5279437692;
14334141;5279437692;138243957;
14334161;2053595690;5279437688;
14334161;5279437688;3024642965;
14334161;3024642965;5279437690;
14334161;5279437690;3024642956;
14334228;414120971;4751327692;
14334228;4751327692;5265675528;
14334234;2202026227;2202026224;
14334234;2202026224;2202026217;
14334234;2202026217;138246839;
14334234;138246839;2202026206;
14334234;2202026206;2202026195;
14334234;2202026195;3950967584;
14334234;3950967584;2202026187;
14334234;2202026187;3950967579;
14334234;3950967579;138246940;
14334249;2202026209;5277482061;
14334249;5277482061;5277482062;
14334249;5277482062;5277482063;
14334249;5277482063;138243251;
14334291;138246606;5305661172;
14334291;5305661172;2202026227;
14334291;2202026227;2053566833;
14334291;2053566833;138246838;
14334291;138246838;5264201937;
14334291;5264201937;4505215366;
14334291;4505215366;5264201938;
14334291;5264201938;138248032;
14334358;25632466;4751728020;
14334358;4751728020;4751728921;
14334358;4751728921;1165604095;
14334358;1165604095;2053573404;
14334358;2053573404;5310490982;
14334358;5310490982;2053571406;
14334358;2053571406;1788786297;
14334376;2053568211;4492375339;
14334376;4492375339;4492375338;
14334376;4492375338;138251412;
14334376;138251412;5245919885;
14334376;5245919885;5245919884;
14334376;5245919884;4492375337;
14334376;4492375337;3950967596;
14334376;3950967596;138251514;
14334429;25632427;1043000761;
14334429;1043000761;513925553;
14334429;513925553;138252202;
25410272;1548062593;5264331052;
25410272;5264331052;1548063002;
25410272;1548063002;3394631316;
25410272;3394631316;3394631328;
25410272;3394631328;276932539;
25410272;276932539;4685557741;
25410272;4685557741;114320458;
26119759;25632414;25632410;
26119759;25632410;2829209750;
26119759;2829209750;5327096246;
26119759;5327096246;3996636589;
26119759;3996636589;25632409;
26119844;1684844453;4526972153;
26119844;4526972153;1684844436;
26119844;1684844436;4526972156;
26119844;4526972156;1684844433;
26119844;1684844433;2247371507;
26119844;2247371507;1684844417;
26119844;1684844417;2379389151;
26119844;2379389151;1684844412;
26119862;2413940881;3392711334;
26119862;3392711334;1554886157;
26119862;1554886157;2273291010;
26119862;2273291010;285939347;
26119862;285939347;2273290986;
26119862;2273290986;2273291018;
26119862;2273291018;285939317;
26119862;285939317;25632371;
26119880;1386051849;1386063709;
26119900;25620743;2354378407;
26119900;2354378407;25620737;
26119900;25620737;1386051849;
26207695;286968481;3392939454;
26207695;3392939454;286968789;
26207695;286968789;2335762665;
26207695;2335762665;4488753662;
26207695;4488753662;286968787;
26207784;2213482415;286969308;
26207784;286969308;475796332;
26207784;475796332;286969310;
26207794;2213321426;286969400;
26207794;286969400;286969399;
26207794;286969399;286969398;
26207794;286969398;286969397;
26207794;286969397;286969396;
26207794;286969396;286969395;
26207794;286969395;286969394;
26207794;286969394;1279795690;
26207794;1279795690;286969393;
26207794;286969393;475549048;
26207794;475549048;286969392;
26207794;286969392;286969391;
26207794;286969391;286969390;
26207794;286969390;286969389;
26207794;286969389;475550561;
26207794;475550561;475737524;
26207794;475737524;286969387;
26207794;286969387;138223440;
26207858;2211299275;3387597043;
26207858;3387597043;2211299272;
26207858;2211299272;2204347232;
26207858;2204347232;1277590623;
26207858;1277590623;286969778;
26207858;286969778;286969779;
26207858;286969779;3387597039;
26207858;3387597039;4999529509;
26207885;286969936;4681665499;
26207885;4681665499;286969938;
26207885;286969938;286969939;
26207885;286969939;2469350601;
26207885;2469350601;286969940;
26207885;286969940;475555187;
26207885;475555187;286969970;
26207885;286969970;2915025624;
26207885;2915025624;286970027;
26207885;286970027;2213037941;
26207885;2213037941;1296455172;
26207885;1296455172;286969943;
26207889;111481848;2356376617;
26207889;2356376617;4529131602;
26207889;4529131602;3392710692;
26207889;3392710692;2207399542;
26207889;2207399542;4529131593;
26207889;4529131593;4927269235;
26207889;4927269235;111481561;
26207896;3392710660;3392710662;
26207896;3392710662;2478834219;
26207896;2478834219;2478834220;
26207896;2478834220;286970024;
26207896;286970024;3392710672;
26207896;3392710672;286970025;
26207896;286970025;1279779527;
26207896;1279779527;2207582729;
26207896;2207582729;2915025614;
26207896;2915025614;3392710682;
26207896;3392710682;3392710683;
26207896;3392710683;286970027;
27293302;299614518;299614527;
27293302;299614527;513931856;
28193881;1554886175;343646802;
28193881;343646802;137831888;
28193886;1386063691;25632371;
28193886;25632371;1209593474;
28193886;1209593474;25632363;
28618235;475552091;475552092;
28618235;475552092;2213218025;
28618235;2213218025;2213218013;
28618235;2213218013;2213218028;
28618235;2213218028;2213321429;
29036532;25507576;319327515;
29036532;319327515;4974750962;
29036532;4974750962;25507578;
29036536;314545211;114316539;
29036536;114316539;114316540;
29036536;114316540;4685582547;
29036536;4685582547;114316541;
29036536;114316541;4685582546;
29036536;4685582546;114316543;
29036536;114316543;4685582545;
29036536;4685582545;114316544;
29036536;114316544;4685582539;
29036536;4685582539;114316545;
29036536;114316545;114316547;
29036536;114316547;4685582540;
29036536;4685582540;114316548;
29036536;114316548;4685582541;
29036536;4685582541;1593405168;
29036536;1593405168;4685582542;
29036536;4685582542;114316550;
29036536;114316550;4685582543;
29036536;4685582543;114316551;
29036536;114316551;4685582544;
29036536;4685582544;114316552;
29036536;114316552;114316553;
29036536;114316553;114315578;
29036539;314545211;114315929;
29036539;114315929;25507590;
29036539;25507590;25507592;
29036539;25507592;4685556555;
29036540;4685582565;114311354;
29036540;114311354;25507587;
29036541;25507587;4887587877;
29036541;4887587877;319327517;
29036541;319327517;4685582567;
29036541;4685582567;25507585;
29036542;114311905;4685582562;
29036542;4685582562;114311904;
29036542;114311904;114311903;
29036542;114311903;114311902;
29036542;114311902;4685582561;
29036542;4685582561;114312388;
29036542;114312388;114312389;
29036542;114312389;114312390;
29036543;25507594;319327519;
29036543;319327519;25507598;
29036544;4685556557;319327522;
29036544;319327522;4685556558;
29036544;4685556558;4685556560;
29036544;4685556560;25507600;
29036545;25507599;25507597;
29036545;25507597;25507595;
29036546;25507595;4309176984;
29036546;4309176984;25507593;
29036546;25507593;25507591;
29036547;319327526;319327524;
29036547;319327524;25507601;
29036547;25507601;25507599;
29036551;3693344875;3693344869;
29036551;3693344869;3693345095;
29036551;3693345095;3693344651;
29036551;3693344651;3693345075;
29036551;3693345075;3693344999;
29036551;3693344999;3693344854;
29036551;3693344854;3693344943;
29036551;3693344943;3693345014;
29036551;3693345014;3693344511;
29036551;3693344511;3693344627;
29036551;3693344627;3693344721;
29036551;3693344721;3693344677;
29036551;3693344677;3693345052;
29036551;3693345052;3693344955;
29036551;3693344955;3693344843;
29036551;3693344843;3693344970;
29036551;3693344970;3693345006;
29036551;3693345006;3693344515;
29036551;3693344515;3693344517;
29036551;3693344517;3693344672;
29036551;3693344672;3693344956;
29036551;3693344956;3693345015;
29036551;3693345015;3693344516;
29036551;3693344516;3693344655;
29036551;3693344655;3693344927;
29036553;3693344895;3693344663;
29036553;3693344663;3693344992;
29036553;3693344992;3693345041;
29036553;3693345041;3693345107;
29036553;3693345107;3693345000;
29036553;3693345000;3693344838;
29036553;3693344838;3693344628;
29036553;3693344628;3693344484;
29036553;3693344484;3693344889;
29036553;3693344889;3693345089;
29036553;3693345089;3693344668;
29036553;3693344668;3693344652;
29036553;3693344652;3693344629;
29036554;3693345046;3693344475;
29036554;3693344475;3693344717;
29036554;3693344717;124379427;
29036554;124379427;3693344911;
29036554;3693344911;3693345085;
29036554;3693345085;3693344954;
29036554;3693344954;124379428;
29036555;124379428;3693344905;
29036555;3693344905;3693344934;
29036555;3693344934;3693344520;
29036555;3693344520;3693344972;
29036555;3693344972;3693344836;
29036555;3693344836;3693344467;
29036555;3693344467;3693344952;
29036555;3693344952;3693344469;
29036555;3693344469;3693345122;
29036555;3693345122;3693344464;
29036555;3693344464;3693344898;
29036555;3693344898;3693344895;
30405423;25632372;475052386;
30405423;475052386;5284385975;
30405423;5284385975;25632361;
30417987;2222393786;2222393782;
30417987;2222393782;2222393784;
30417987;2222393784;4614805774;
30417987;4614805774;4614795578;
30417987;4614795578;137882131;
30417989;5051610943;1143317472;
30417989;1143317472;138230335;
30912936;25632224;343646801;
31060211;25620518;345295625;
31060211;345295625;2852022741;
31060211;2852022741;2852022761;
31060242;345296684;2379012474;
31060242;2379012474;2730124809;
31060242;2730124809;2730124813;
31060242;2730124813;2379012444;
31060242;2379012444;345296686;
31060242;345296686;2379012458;
31060242;2379012458;25632367;
31261920;2206451106;2206451084;
31261920;2206451084;2206451082;
31261920;2206451082;286969782;
31261920;286969782;286969783;
31261920;286969783;286969784;
31261920;286969784;2206516819;
31261920;2206516819;286969785;
31261920;286969785;286969786;
31261920;286969786;3392710652;
31261920;3392710652;286969787;
31261920;286969787;3392710656;
31261920;3392710656;111479509;
31572903;1771990365;112686793;
31573135;2208891134;4751755900;
31573135;4751755900;2208891061;
31573135;2208891061;4744083580;
31573135;4744083580;1554874570;
31573135;1554874570;2325018399;
31573135;2325018399;2325018422;
31573135;2325018422;2325018426;
31573135;2325018426;2325018379;
31573135;2325018379;2325018383;
31573135;2325018383;2325018420;
31573135;2325018420;2325018389;
31573135;2325018389;2135998880;
31573135;2135998880;138233991;
31573135;138233991;5175588788;
31573135;5175588788;138234198;
31720870;297369597;3718767457;
31720870;3718767457;4763222689;
31720870;4763222689;4763222690;
31720870;4763222690;354912241;
31721081;354912520;297369050;
31721081;297369050;3027958639;
31721081;3027958639;5279437701;
31721081;5279437701;560409257;
31721081;560409257;3027966588;
31721081;3027966588;5279437700;
31721081;5279437700;297369052;
31721081;297369052;297369598;
31721081;297369598;5279437699;
31721081;5279437699;138248032;
31721081;138248032;5279437698;
31721081;5279437698;4505215363;
31721081;4505215363;4685615413;
31721081;4685615413;4466617541;
31721081;4466617541;138243251;
31721584;354917932;1390706558;
31721584;1390706558;354917933;
31721584;354917933;1390706502;
31721584;1390706502;5277637894;
31721584;5277637894;354917934;
31721584;354917934;1390706547;
31721584;1390706547;1390706556;
31721584;1390706556;1390706567;
31983039;3693344647;3693345126;
31983039;3693345126;3693345076;
31983039;3693345076;3693344878;
31983039;3693344878;1142606803;
31983039;1142606803;3693344513;
31983039;3693344513;3693344896;
31983039;3693344896;3693344926;
31983039;3693344926;25507608;
31983039;25507608;3693344629;
34597437;353287405;3148917487;
